ResultadoID,CorridaID,PilotoID,PilotoPosicaoCheg,PilotoPontosCorrida,ResultadoVrapida
11661,486,118,29,0,
11662,486,205,30,0,
11663,486,173,31,0,
11664,486,95,32,0,
11665,487,199,1,9,
11666,487,172,2,6,
11667,487,95,3,4,
11668,487,203,4,3,
11669,487,173,5,2,
11670,487,158,6,1,
11671,487,187,7,0,
11672,487,202,8,0,
11673,487,152,9,0,
11674,487,207,10,0,
11675,487,176,11,0,
11676,487,105,12,0,
11677,487,160,13,0,
11678,487,212,14,0,
11679,487,219,15,0,
11680,487,192,16,0,
11681,487,213,17,0,
11682,487,178,18,0,
11683,487,110,19,0,
11684,487,137,20,0,
11685,487,177,21,0,
11686,487,117,22,0,
11687,487,119,23,0,
11688,487,216,24,0,
11689,487,206,25,0,
11690,487,163,26,0,
11691,487,194,27,0,
11692,487,201,28,0,
11693,487,175,29,0,
11694,487,118,30,0,
11695,487,205,31,0,
11696,488,203,1,9,
11697,488,178,2,6,
11698,488,172,3,4,
11699,488,202,4,3,
11700,488,158,5,2,
11701,488,176,6,1,
11702,488,175,7,0,
11703,488,137,8,0,
11704,488,187,9,0,
11705,488,105,10,0,
11706,488,152,11,0,
11707,488,117,12,0,
11708,488,199,13,0,
11709,488,173,14,0,
11710,488,163,15,0,
11711,488,119,16,0,
11712,488,95,17,0,
11713,488,216,18,0,
11714,488,110,19,0,
11715,488,207,20,0,
11716,488,177,21,0,
11717,488,219,22,0,
11718,488,212,23,0,
11719,488,192,24,0,
11720,488,160,25,0,
11721,488,213,26,0,
11722,488,201,27,0,
11723,488,206,28,0,
11724,488,194,29,0,
11725,488,205,30,0,
11726,488,118,31,0,
11727,489,203,1,9,
11728,489,172,2,6,
11729,489,187,3,4,
11730,489,199,4,3,
11731,489,173,5,2,
11732,489,95,6,1,
11733,489,178,7,0,
11734,489,207,8,0,
11735,489,163,9,0,
11736,489,152,10,0,
11737,489,192,11,0,
11738,489,177,12,0,
11739,489,175,13,0,
11740,489,194,14,0,
11741,489,202,15,0,
11742,489,206,16,0,
11743,489,158,17,0,
11744,489,219,18,0,
11745,489,212,19,0,
11746,489,216,20,0,
11747,489,137,21,0,
11748,489,117,22,0,
11749,489,119,23,0,
11750,489,110,24,0,
11751,489,105,25,0,
11752,489,213,26,0,
11753,489,201,27,0,
11754,489,205,28,0,
11755,489,118,29,0,
11756,489,220,30,0,
11757,490,117,1,9,
11758,490,187,2,6,
11759,490,137,3,4,
11760,490,163,4,3,
11761,490,202,5,2,
11762,490,173,6,1,
11763,490,95,7,0,
11764,490,207,8,0,
11765,490,212,9,0,
11766,490,199,10,0,
11767,490,110,11,0,
11768,490,176,12,0,
11769,490,158,13,0,
11770,490,119,14,0,
11771,490,152,15,0,
11772,490,105,16,0,
11773,490,178,17,0,
11774,490,172,18,0,
11775,490,206,19,0,
11776,490,203,20,0,
11777,490,175,21,0,
11778,490,177,22,0,
11779,490,194,23,0,
11780,490,192,24,0,
11781,490,216,25,0,
11782,490,205,26,0,
11783,490,201,27,0,
11784,490,213,28,0,
11785,490,118,29,0,
11786,491,187,1,9,
11787,491,199,2,6,
11788,491,172,3,4,
11789,491,158,4,3,
11790,491,212,5,2,
11791,491,201,6,1,
11792,491,206,7,0,
11793,491,197,8,0,
11794,491,163,9,0,
11795,491,119,10,0,
11796,491,176,11,0,
11797,491,207,12,0,
11798,491,177,13,0,
11799,491,173,14,0,
11800,491,117,15,0,
11801,491,175,16,0,
11802,491,202,17,0,
11803,491,137,18,0,
11804,491,152,19,0,
11805,491,203,20,0,
11806,491,178,21,0,
11807,491,110,22,0,
11808,491,105,23,0,
11809,491,216,24,0,
11810,491,192,25,0,
11811,491,205,26,0,
11812,491,95,27,0,
11813,491,194,28,0,
11814,491,118,29,0,
11815,491,213,30,0,
11816,492,137,1,9,
11817,492,117,2,6,
11818,492,172,3,4,
11819,492,212,4,3,
11820,492,158,5,2,
11821,492,187,6,1,
11822,492,173,7,0,
11823,492,197,8,0,
11824,492,207,9,0,
11825,492,203,10,0,
11826,492,178,11,0,
11827,492,216,12,0,
11828,492,163,13,0,
11829,492,176,14,0,
11830,492,152,15,0,
11831,492,194,16,0,
11832,492,201,17,0,
11833,492,199,18,0,
11834,492,119,19,0,
11835,492,175,20,0,
11836,492,206,21,0,
11837,492,95,22,0,
11838,492,110,23,0,
11839,492,202,24,0,
11840,492,177,25,0,
11841,492,205,26,0,
11842,492,213,27,0,
11843,492,118,28,0,
11844,492,105,29,0,
11845,492,192,30,0,
11846,493,172,1,9,
11847,493,163,2,6,
11848,493,137,3,4,
11849,493,178,4,3,
11850,493,199,5,2,
11851,493,187,6,1,
11852,493,173,7,0,
11853,493,110,8,0,
11854,493,202,9,0,
11855,493,197,10,0,
11856,493,206,11,0,
11857,493,207,12,0,
11858,493,201,13,0,
11859,493,119,14,0,
11860,493,194,15,0,
11861,493,105,16,0,
11862,493,152,17,0,
11863,493,212,18,0,
11864,493,216,19,0,
11865,493,117,20,0,
11866,493,175,21,0,
11867,493,95,22,0,
11868,493,203,23,0,
11869,493,176,24,0,
11870,493,158,25,0,
11871,493,118,26,0,
11872,493,205,27,0,
11873,493,213,28,0,
11874,494,117,1,9,
11875,494,137,2,6,
11876,494,178,3,4,
11877,494,212,4,3,
11878,494,173,5,2,
11879,494,194,6,1,
11880,494,216,7,0,
11881,494,176,8,0,
11882,494,105,9,0,
11883,494,201,10,0,
11884,494,207,11,0,
11885,494,187,12,0,
11886,494,158,13,0,
11887,494,197,14,0,
11888,494,163,15,0,
11889,494,152,16,0,
11890,494,172,17,0,
11891,494,199,18,0,
11892,494,119,19,0,
11893,494,206,20,0,
11894,494,202,21,0,
11895,494,95,22,0,
11896,494,175,23,0,
11897,494,203,24,0,
11898,494,110,25,0,
11899,494,205,26,0,
11900,494,177,27,0,
11901,494,192,28,0,
11902,494,213,29,0,
11903,494,118,30,0,
11904,495,117,1,9,
11905,495,178,2,6,
11906,495,199,3,4,
11907,495,173,4,3,
11908,495,202,5,2,
11909,495,137,6,1,
11910,495,110,7,0,
11911,495,152,8,0,
11912,495,197,9,0,
11913,495,205,10,0,
11914,495,207,11,0,
11915,495,206,12,0,
11916,495,175,13,0,
11917,495,95,14,0,
11918,495,187,15,0,
11919,495,119,16,0,
11920,495,105,17,0,
11921,495,194,18,0,
11922,495,163,19,0,
11923,495,172,20,0,
11924,495,158,21,0,
11925,495,201,22,0,
11926,495,203,23,0,
11927,495,212,24,0,
11928,495,176,25,0,
11929,495,213,26,0,
11930,495,118,27,0,
11931,495,216,28,0,
11932,495,177,29,0,
11933,495,192,30,0,
11934,496,172,1,9,
11935,496,187,2,6,
11936,496,203,3,4,
11937,496,152,4,3,
11938,496,137,5,2,
11939,496,173,6,1,
11940,496,207,7,0,
11941,496,206,8,0,
11942,496,176,9,0,
11943,496,199,10,0,
11944,496,105,11,0,
11945,496,158,12,0,
11946,496,110,13,0,
11947,496,117,14,0,
11948,496,95,15,0,
11949,496,201,16,0,
11950,496,212,17,0,
11951,496,197,18,0,
11952,496,178,19,0,
11953,496,202,20,0,
11954,496,194,21,0,
11955,496,175,22,0,
11956,496,119,23,0,
11957,496,163,24,0,
11958,496,177,25,0,
11959,496,192,26,0,
11960,496,205,27,0,
11961,496,198,28,0,
11962,496,118,29,0,
11963,496,213,30,0,
11964,497,178,1,9,
11965,497,117,2,6,
11966,497,152,3,4,
11967,497,95,4,3,
11968,497,137,5,2,
11969,497,172,6,1,
11970,497,187,7,0,
11971,497,199,8,0,
11972,497,202,9,0,
11973,497,177,10,0,
11974,497,119,11,0,
11975,497,110,12,0,
11976,497,105,13,0,
11977,497,194,14,0,
11978,497,118,15,0,
11979,497,207,16,0,
11980,497,203,17,0,
11981,497,212,18,0,
11982,497,176,19,0,
11983,497,158,20,0,
11984,497,163,21,0,
11985,497,175,22,0,
11986,497,173,23,0,
11987,497,197,24,0,
11988,497,201,25,0,
11989,497,192,26,0,
11990,497,206,27,0,
11991,497,198,28,0,
11992,497,205,29,0,
11993,497,213,30,0,
11994,498,178,1,9,
11995,498,137,2,6,
11996,498,177,3,4,
11997,498,206,4,3,
11998,498,152,5,2,
11999,498,117,6,1,
12000,498,217,7,0,
12001,498,221,8,0,
12002,498,222,9,0,
12003,498,223,10,0,
12004,498,224,11,0,
12005,498,203,12,0,
12006,498,172,13,0,
12007,498,119,14,0,
12008,498,176,15,0,
12009,498,207,16,0,
12010,498,200,17,0,
12011,498,199,18,0,
12012,498,173,19,0,
12013,498,187,20,0,
12014,498,219,21,0,
12015,498,163,22,0,
12016,498,202,23,0,
12017,498,197,24,0,
12018,498,225,25,0,
12019,498,140,26,0,
12020,498,136,27,0,
12021,498,158,28,0,
12022,499,163,1,9,
12023,499,173,2,6,
12024,499,178,3,4,
12025,499,202,4,3,
12026,499,117,5,2,
12027,499,119,6,1,
12028,499,176,7,0,
12029,499,217,8,0,
12030,499,177,9,0,
12031,499,200,10,0,
12032,499,187,11,0,
12033,499,197,12,0,
12034,499,152,13,0,
12035,499,206,14,0,
12036,499,224,15,0,
12037,499,203,16,0,
12038,499,221,17,0,
12039,499,219,18,0,
12040,499,137,19,0,
12041,499,172,20,0,
12042,499,223,21,0,
12043,499,222,22,0,
12044,499,207,23,0,
12045,499,199,24,0,
12046,499,136,25,0,
12047,499,225,26,0,
12048,499,140,27,0,
12049,499,158,28,0,
12050,500,163,1,9,
12051,500,172,2,6,
12052,500,202,3,4,
12053,500,137,4,3,
12054,500,199,5,2,
12055,500,200,6,1,
12056,500,197,7,0,
12057,500,224,8,0,
12058,500,223,9,0,
12059,500,217,10,0,
12060,500,187,11,0,
12061,500,207,12,0,
12062,500,209,13,0,
12063,500,152,14,0,
12064,500,219,15,0,
12065,500,206,16,0,
12066,500,177,17,0,
12067,500,221,18,0,
12068,500,178,19,0,
12069,500,203,20,0,
12070,500,222,21,0,
12071,500,119,22,0,
12072,500,158,23,0,
12073,500,173,24,0,
12074,500,117,25,0,
12075,500,176,26,0,
12076,500,225,27,0,
12077,500,136,28,0,
12078,501,137,1,9,
12079,501,119,2,6,
12080,501,224,3,4,
12081,501,187,4,3,
12082,501,222,5,2,
12083,501,202,6,1,
12084,501,200,7,0,
12085,501,206,8,0,
12086,501,163,9,0,
12087,501,219,10,0,
12088,501,177,11,0,
12089,501,223,12,0,
12090,501,152,13,0,
12091,501,178,14,0,
12092,501,203,15,0,
12093,501,221,16,0,
12094,501,172,17,0,
12095,501,158,18,0,
12096,501,199,19,0,
12097,501,197,20,0,
12098,501,173,21,0,
12099,501,136,22,0,
12100,501,207,23,0,
12101,501,217,24,0,
12102,501,225,25,0,
12103,501,209,26,0,
12104,501,226,27,0,
12105,502,202,1,9,
12106,502,178,2,6,
12107,502,199,3,4,
12108,502,163,4,3,
12109,502,197,5,2,
12110,502,203,6,1,
12111,502,177,7,0,
12112,502,222,8,0,
12113,502,206,9,0,
12114,502,173,10,0,
12115,502,172,11,0,
12116,502,136,12,0,
12117,502,187,13,0,
12118,502,119,14,0,
12119,502,207,15,0,
12120,502,221,16,0,
12121,502,137,17,0,
12122,502,117,18,0,
12123,502,224,19,0,
12124,502,227,20,0,
12125,502,152,21,0,
12126,502,217,22,0,
12127,502,200,23,0,
12128,502,219,24,0,
12129,502,209,25,0,
12130,502,225,26,0,
12131,502,158,27,0,
12132,503,199,1,9,
12133,503,172,2,6,
12134,503,137,3,4,
12135,503,200,4,3,
12136,503,203,5,2,
12137,503,224,6,1,
12138,503,207,7,0,
12139,503,119,8,0,
12140,503,173,9,0,
12141,503,136,10,0,
12142,503,202,11,0,
12143,503,163,12,0,
12144,503,221,13,0,
12145,503,222,14,0,
12146,503,219,15,0,
12147,503,178,16,0,
12148,503,152,17,0,
12149,503,197,18,0,
12150,503,117,19,0,
12151,503,206,20,0,
12152,503,187,21,0,
12153,503,158,22,0,
12154,503,209,23,0,
12155,503,177,24,0,
12156,503,217,25,0,
12157,503,227,26,0,
12158,503,225,27,0,
12159,504,178,1,9,
12160,504,202,2,6,
12161,504,172,3,4,
12162,504,137,4,3,
12163,504,163,5,2,
12164,504,199,6,1,
12165,504,187,7,0,
12166,504,203,8,0,
12167,504,119,9,0,
12168,504,200,10,0,
12169,504,206,11,0,
12170,504,222,12,0,
12171,504,224,13,0,
12172,504,197,14,0,
12173,504,158,15,0,
12174,504,176,16,0,
12175,504,221,17,0,
12176,504,207,18,0,
12177,504,177,19,0,
12178,504,152,20,0,
12179,504,117,21,0,
12180,504,173,22,0,
12181,504,219,23,0,
12182,504,217,24,0,
12183,504,209,25,0,
12184,504,136,26,0,
12185,504,225,27,0,
12186,505,178,1,9,
12187,505,137,2,6,
12188,505,199,3,4,
12189,505,206,4,3,
12190,505,197,5,2,
12191,505,117,6,1,
12192,505,212,7,0,
12193,505,187,8,0,
12194,505,119,9,0,
12195,505,222,10,0,
12196,505,211,11,0,
12197,505,224,12,0,
12198,505,200,13,0,
12199,505,163,14,0,
12200,505,202,15,0,
12201,505,176,16,0,
12202,505,207,17,0,
12203,505,152,18,0,
12204,505,203,19,0,
12205,505,172,20,0,
12206,505,221,21,0,
12207,505,158,22,0,
12208,505,173,23,0,
12209,505,219,24,0,
12210,505,136,25,0,
12211,505,177,26,0,
12212,505,228,27,0,
12213,506,172,1,9,
12214,506,199,2,6,
12215,506,178,3,4,
12216,506,137,4,3,
12217,506,152,5,2,
12218,506,203,6,1,
12219,506,207,7,0,
12220,506,200,8,0,
12221,506,119,9,0,
12222,506,206,10,0,
12223,506,117,11,0,
12224,506,176,12,0,
12225,506,222,13,0,
12226,506,136,14,0,
12227,506,197,15,0,
12228,506,173,16,0,
12229,506,187,17,0,
12230,506,219,18,0,
12231,506,163,19,0,
12232,506,158,20,0,
12233,506,202,21,0,
12234,506,224,22,0,
12235,506,177,23,0,
12236,506,212,24,0,
12237,506,211,25,0,
12238,506,229,26,0,
12239,507,219,1,9,
12240,507,178,2,6,
12241,507,199,3,4,
12242,507,172,4,3,
12243,507,137,5,2,
12244,507,173,6,1,
12245,507,117,7,0,
12246,507,203,8,0,
12247,507,163,9,0,
12248,507,212,10,0,
12249,507,224,11,0,
12250,507,176,12,0,
12251,507,222,13,0,
12252,507,119,14,0,
12253,507,211,15,0,
12254,507,177,16,0,
12255,507,95,17,0,
12256,507,187,18,0,
12257,507,152,19,0,
12258,507,202,20,0,
12259,507,197,21,0,
12260,507,158,22,0,
12261,507,206,23,0,
12262,507,207,24,0,
12263,507,136,25,0,
12264,507,200,26,0,
12265,508,137,1,9,
12266,508,163,2,6,
12267,508,172,3,4,
12268,508,199,4,3,
12269,508,197,5,2,
12270,508,117,6,1,
12271,508,203,7,0,
12272,508,207,8,0,
12273,508,222,9,0,
12274,508,176,10,0,
12275,508,178,11,0,
12276,508,206,12,0,
12277,508,152,13,0,
12278,508,158,14,0,
12279,508,119,15,0,
12280,508,219,16,0,
12281,508,230,17,0,
12282,508,209,18,0,
12283,508,187,19,0,
12284,508,224,20,0,
12285,508,95,21,0,
12286,508,173,22,0,
12287,508,202,23,0,
12288,508,212,24,0,
12289,508,211,25,0,
12290,508,136,26,0,
12291,508,191,27,0,
12292,508,177,28,0,
12293,508,200,29,0,
12294,509,137,1,9,
12295,509,178,2,6,
12296,509,199,3,4,
12297,509,173,4,3,
12298,509,177,5,2,
12299,509,202,6,1,
12300,509,117,7,0,
12301,509,222,8,0,
12302,509,172,9,0,
12303,509,163,10,0,
12304,509,211,11,0,
12305,509,158,12,0,
12306,509,197,13,0,
12307,509,219,14,0,
12308,509,176,15,0,
12309,509,207,16,0,
12310,509,119,17,0,
12311,509,206,18,0,
12312,509,187,19,0,
12313,509,212,20,0,
12314,509,224,21,0,
12315,509,203,22,0,
12316,509,152,23,0,
12317,509,230,24,0,
12318,509,95,25,0,
12319,509,181,26,0,
12320,509,136,27,0,
12321,509,209,28,0,
12322,510,178,1,9,
12323,510,199,2,6,
12324,510,202,3,4,
12325,510,187,4,3,
12326,510,203,5,2,
12327,510,212,6,1,
12328,510,197,7,0,
12329,510,172,8,0,
12330,510,177,9,0,
12331,510,173,10,0,
12332,510,200,11,0,
12333,510,136,12,0,
12334,510,117,13,0,
12335,510,163,14,0,
12336,510,219,15,0,
12337,510,137,16,0,
12338,510,207,17,0,
12339,510,110,18,0,
12340,510,158,19,0,
12341,510,224,20,0,
12342,510,152,21,0,
12343,510,119,22,0,
12344,510,206,23,0,
12345,510,191,24,0,
12346,510,176,25,0,
12347,510,222,26,0,
12348,510,211,27,0,
12349,510,214,28,0,
12350,511,178,1,9,
12351,511,199,2,6,
12352,511,202,3,4,
12353,511,173,4,3,
12354,511,172,5,2,
12355,511,207,6,1,
12356,511,163,7,0,
12357,511,176,8,0,
12358,511,211,9,0,
12359,511,177,10,0,
12360,511,222,11,0,
12361,511,187,12,0,
12362,511,203,13,0,
12363,511,197,14,0,
12364,511,200,15,0,
12365,511,152,16,0,
12366,511,137,17,0,
12367,511,212,18,0,
12368,511,158,19,0,
12369,511,119,20,0,
12370,511,136,21,0,
12371,511,224,22,0,
12372,511,206,23,0,
12373,511,110,24,0,
12374,511,117,25,0,
12375,511,191,26,0,
12376,511,209,27,0,
12377,512,172,1,9,
12378,512,199,2,6,
12379,512,187,3,4,
12380,512,221,4,3,
12381,512,207,5,2,
12382,512,224,6,1,
12383,512,173,7,0,
12384,512,200,8,0,
12385,512,178,9,0,
12386,512,223,10,0,
12387,512,206,11,0,
12388,512,203,12,0,
12389,512,212,13,0,
12390,512,136,14,0,
12391,512,231,15,0,
12392,512,197,16,0,
12393,512,219,17,0,
12394,512,182,18,0,
12395,512,163,19,0,
12396,512,222,20,0,
12397,512,202,21,0,
12398,512,175,22,0,
12399,512,137,23,0,
12400,512,232,24,0,
12401,512,119,25,0,
12402,512,233,26,0,
12403,513,172,1,9,
12404,513,221,2,6,
12405,513,199,3,4,
12406,513,202,4,3,
12407,513,203,5,2,
12408,513,222,6,1,
12409,513,200,7,0,
12410,513,187,8,0,
12411,513,119,9,0,
12412,513,219,10,0,
12413,513,224,11,0,
12414,513,173,12,0,
12415,513,206,13,0,
12416,513,136,14,0,
12417,513,223,15,0,
12418,513,178,16,0,
12419,513,233,17,0,
12420,513,163,18,0,
12421,513,231,19,0,
12422,513,175,20,0,
12423,513,182,21,0,
12424,513,137,22,0,
12425,513,207,23,0,
12426,513,197,24,0,
12427,513,212,25,0,
12428,513,232,26,0,
12429,514,203,1,9,
12430,514,222,2,6,
12431,514,197,3,4,
12432,514,207,4,3,
12433,514,199,5,2,
12434,514,182,6,1,
12435,514,137,7,0,
12436,514,231,8,0,
12437,514,223,9,0,
12438,514,175,10,0,
12439,514,119,11,0,
12440,514,200,12,0,
12441,514,224,13,0,
12442,514,212,14,0,
12443,514,163,15,0,
12444,514,178,16,0,
12445,514,187,17,0,
12446,514,233,18,0,
12447,514,219,19,0,
12448,514,172,20,0,
12449,514,202,21,0,
12450,514,173,22,0,
12451,514,221,23,0,
12452,514,136,24,0,
12453,514,206,25,0,
12454,514,232,26,0,
12455,515,203,1,9,
12456,515,222,2,6,
12457,515,178,3,4,
12458,515,207,4,3,
12459,515,221,5,2,
12460,515,197,6,1,
12461,515,173,7,0,
12462,515,137,8,0,
12463,515,200,9,0,
12464,515,202,10,0,
12465,515,212,11,0,
12466,515,206,12,0,
12467,515,187,13,0,
12468,515,233,14,0,
12469,515,223,15,0,
12470,515,136,16,0,
12471,515,119,17,0,
12472,515,199,18,0,
12473,515,224,19,0,
12474,515,232,20,0,
12475,515,172,21,0,
12476,515,231,22,0,
12477,515,182,23,0,
12478,515,175,24,0,
12479,515,163,25,0,
12480,515,219,26,0,
12481,516,221,1,9,
12482,516,199,2,6,
12483,516,207,3,4,
12484,516,222,4,3,
12485,516,197,5,2,
12486,516,202,6,1,
12487,516,203,7,0,
12488,516,200,8,0,
12489,516,163,9,0,
12490,516,119,10,0,
12491,516,224,11,0,
12492,516,136,12,0,
12493,516,175,13,0,
12494,516,233,14,0,
12495,516,182,15,0,
12496,516,212,16,0,
12497,516,178,17,0,
12498,516,173,18,0,
12499,516,223,19,0,
12500,516,231,20,0,
12501,516,219,21,0,
12502,516,187,22,0,
12503,516,172,23,0,
12504,516,137,24,0,
12505,516,206,25,0,
12506,516,232,26,0,
12507,516,234,27,0,
12508,517,222,1,9,
12509,517,172,2,6,
12510,517,202,3,4,
12511,517,199,4,3,
12512,517,119,5,2,
12513,517,187,6,1,
12514,517,203,7,0,
12515,517,233,8,0,
12516,517,224,9,0,
12517,517,136,10,0,
12518,517,197,11,0,
12519,517,221,12,0,
12520,517,231,13,0,
12521,517,178,14,0,
12522,517,207,15,0,
12523,517,137,16,0,
12524,517,182,17,0,
12525,517,163,18,0,
12526,517,152,19,0,
12527,517,173,20,0,
12528,517,200,21,0,
12529,517,212,22,0,
12530,517,219,23,0,
12531,517,223,24,0,
12532,517,175,25,0,
12533,517,232,26,0,
12534,517,206,27,0,
12535,517,234,28,0,
12536,518,222,1,9,
12537,518,223,2,6,
12538,518,199,3,4,
12539,518,187,4,3,
12540,518,221,5,2,
12541,518,200,6,1,
12542,518,137,7,0,
12543,518,219,8,0,
12544,518,172,9,0,
12545,518,203,10,0,
12546,518,178,11,0,
12547,518,197,12,0,
12548,518,233,13,0,
12549,518,182,14,0,
12550,518,202,15,0,
12551,518,207,16,0,
12552,518,224,17,0,
12553,518,163,18,0,
12554,518,231,19,0,
12555,518,119,20,0,
12556,518,173,21,0,
12557,518,175,22,0,
12558,518,136,23,0,
12559,518,206,24,0,
12560,518,234,25,0,
12561,519,219,1,9,
12562,519,203,2,6,
12563,519,163,3,4,
12564,519,178,4,3,
12565,519,197,5,2,
12566,519,223,6,1,
12567,519,222,7,0,
12568,519,172,8,0,
12569,519,177,9,0,
12570,519,175,10,0,
12571,519,187,11,0,
12572,519,212,12,0,
12573,519,199,13,0,
12574,519,119,14,0,
12575,519,200,15,0,
12576,519,173,16,0,
12577,519,152,17,0,
12578,519,136,18,0,
12579,519,202,19,0,
12580,519,224,20,0,
12581,519,137,21,0,
12582,519,207,22,0,
12583,519,235,23,0,
12584,519,182,24,0,
12585,519,233,25,0,
12586,519,236,26,0,
12587,519,232,27,0,
12588,520,223,1,9,
12589,520,163,2,6,
12590,520,197,3,4,
12591,520,187,4,3,
12592,520,222,5,2,
12593,520,235,6,1,
12594,520,175,7,0,
12595,520,199,8,0,
12596,520,212,9,0,
12597,520,202,10,0,
12598,520,136,11,0,
12599,520,173,12,0,
12600,520,236,13,0,
12601,520,203,14,0,
12602,520,119,15,0,
12603,520,172,16,0,
12604,520,177,17,0,
12605,520,178,18,0,
12606,520,200,19,0,
12607,520,224,20,0,
12608,520,219,21,0,
12609,520,182,22,0,
12610,520,207,23,0,
12611,520,137,24,0,
12612,520,233,25,0,
12613,520,232,26,0,
12614,521,178,1,9,
12615,521,223,2,6,
12616,521,172,3,4,
12617,521,222,4,3,
12618,521,187,5,2,
12619,521,200,6,1,
12620,521,209,7,0,
12621,521,203,8,0,
12622,521,202,9,0,
12623,521,136,10,0,
12624,521,173,11,0,
12625,521,137,12,0,
12626,521,119,13,0,
12627,521,175,14,0,
12628,521,177,15,0,
12629,521,182,16,0,
12630,521,235,17,0,
12631,521,212,18,0,
12632,521,207,19,0,
12633,521,163,20,0,
12634,521,219,21,0,
12635,521,224,22,0,
12636,521,199,23,0,
12637,521,233,24,0,
12638,521,236,25,0,
12639,521,232,26,0,
12640,522,178,1,9,
12641,522,203,2,6,
12642,522,172,3,4,
12643,522,222,4,3,
12644,522,223,5,2,
12645,522,163,6,1,
12646,522,202,7,0,
12647,522,206,8,0,
12648,522,187,9,0,
12649,522,175,10,0,
12650,522,182,11,0,
12651,522,236,12,0,
12652,522,119,13,0,
12653,522,173,14,0,
12654,522,137,15,0,
12655,522,233,16,0,
12656,522,235,17,0,
12657,522,199,18,0,
12658,522,219,19,0,
12659,522,177,20,0,
12660,522,224,21,0,
12661,522,136,22,0,
12662,522,200,23,0,
12663,522,207,24,0,
12664,522,212,25,0,
12665,522,232,26,0,
12666,523,178,1,9,
12667,523,222,2,6,
12668,523,172,3,4,
12669,523,137,4,3,
12670,523,235,5,2,
12671,523,200,6,1,
12672,523,212,7,0,
12673,523,202,8,0,
12674,523,203,9,0,
12675,523,173,10,0,
12676,523,177,11,0,
12677,523,219,12,0,
12678,523,187,13,0,
12679,523,197,14,0,
12680,523,233,15,0,
12681,523,136,16,0,
12682,523,207,17,0,
12683,523,119,18,0,
12684,523,175,19,0,
12685,523,182,20,0,
12686,523,224,21,0,
12687,523,199,22,0,
12688,523,163,23,0,
12689,523,223,24,0,
12690,523,236,25,0,
12691,523,232,26,0,
12692,524,222,1,9,
12693,524,203,2,6,
12694,524,223,3,4,
12695,524,182,4,3,
12696,524,207,5,2,
12697,524,197,6,1,
12698,524,199,7,0,
12699,524,224,8,0,
12700,524,178,9,0,
12701,524,202,10,0,
12702,524,233,11,0,
12703,524,230,12,0,
12704,524,119,13,0,
12705,524,219,14,0,
12706,524,172,15,0,
12707,524,177,16,0,
12708,524,235,17,0,
12709,524,173,18,0,
12710,524,152,19,0,
12711,524,163,20,0,
12712,524,187,21,0,
12713,524,175,22,0,
12714,524,200,23,0,
12715,524,137,24,0,
12716,524,136,25,0,
12717,524,176,26,0,
12718,524,232,27,0,
12719,524,212,28,0,
12720,525,178,1,9,
12721,525,203,2,6,
12722,525,223,3,4,
12723,525,222,4,3,
12724,525,202,5,2,
12725,525,187,6,1,
12726,525,217,7,0,
12727,525,224,8,0,
12728,525,136,9,0,
12729,525,207,10,0,
12730,525,137,11,0,
12731,525,230,12,0,
12732,525,235,13,0,
12733,525,197,14,0,
12734,525,206,15,0,
12735,525,212,16,0,
12736,525,219,17,0,
12737,525,173,18,0,
12738,525,199,19,0,
12739,525,119,20,0,
12740,525,175,21,0,
12741,525,163,22,0,
12742,525,233,23,0,
12743,525,172,24,0,
12744,525,200,25,0,
12745,525,176,26,0,
12746,525,177,27,0,
12747,525,237,28,0,
12748,525,232,29,0,
12749,525,182,30,0,
12750,526,203,1,9,
12751,526,163,2,6,
12752,526,202,3,4,
12753,526,173,4,3,
12754,526,233,5,2,
12755,526,187,6,1,
12756,526,224,7,0,
12757,526,137,8,0,
12758,526,206,9,0,
12759,526,222,10,0,
12760,526,119,11,0,
12761,526,178,12,0,
12762,526,176,13,0,
12763,526,223,14,0,
12764,526,217,15,0,
12765,526,219,16,0,
12766,526,177,17,0,
12767,526,175,18,0,
12768,526,197,19,0,
12769,526,207,20,0,
12770,526,199,21,0,
12771,526,172,22,0,
12772,526,235,23,0,
12773,526,152,24,0,
12774,526,230,25,0,
12775,526,200,26,0,
12776,526,136,27,0,
12777,526,212,28,0,
12778,526,237,29,0,
12779,526,232,30,0,
12780,527,207,1,9,
12781,527,182,2,6,
12782,527,221,3,4,
12783,527,231,4,3,
12784,527,238,5,2,
12785,527,175,6,1,
12786,527,199,7,0,
12787,527,203,8,0,
12788,527,224,9,0,
12789,527,222,10,0,
12790,527,200,11,0,
12791,527,197,12,0,
12792,527,239,13,0,
12793,527,202,14,0,
12794,527,223,15,0,
12795,527,172,16,0,
12796,527,233,17,0,
12797,527,230,18,0,
12798,527,187,19,0,
12799,527,178,20,0,
12800,527,240,21,0,
12801,527,241,22,0,
12802,527,232,23,0,
12803,527,211,24,0,
12804,527,212,25,0,
12805,527,158,26,0,
12806,527,242,27,0,
12807,528,199,1,9,
12808,528,224,2,6,
12809,528,182,3,4,
12810,528,207,4,3,
12811,528,223,5,2,
12812,528,202,6,1,
12813,528,200,7,0,
12814,528,187,8,0,
12815,528,172,9,0,
12816,528,119,10,0,
12817,528,178,11,0,
12818,528,212,12,0,
12819,528,203,13,0,
12820,528,175,14,0,
12821,528,231,15,0,
12822,528,233,16,0,
